time (s),acc (m/s2)
33.985,0.00196
33.99,0.01274
33.995,0.02352
34,0.03528
34.005,0.04606
34.01,0.05782
34.015,0.04704
34.02,0.03724
34.025,0.02646
34.03,0.01666
34.035,0.00588
34.04,-0.0049
34.045,-0.0147
34.05,-0.02548
34.055,-0.03528
34.06,-0.04606
34.065,-0.05586
34.07,-0.06664
34.075,-0.07644
34.08,-0.07448
34.085,-0.07154
34.09,-0.06958
34.095,-0.06664
34.1,-0.05684
34.105,-0.04704
34.11,-0.03626
34.115,-0.02646
34.12,-0.01568
34.125,-0.00588
34.13,0.00392
34.135,0.0147
34.14,0.01078
34.145,0.00784
34.15,0.00392
34.155,0.00098
34.16,-0.00294
34.165,-0.00588
34.17,-0.0098
34.175,-0.00098
34.18,0.00686
34.185,0.0147
34.19,0.02352
34.195,0.03136
34.2,0.0392
34.205,0.04802
34.21,0.04018
34.215,0.03332
34.22,0.02548
34.225,0.01764
34.23,0.01078
34.235,0.00294
34.24,-0.00392
34.245,-0.01176
34.25,-0.0196
34.255,-0.03234
34.26,-0.04606
34.265,-0.05978
34.27,-0.0735
34.275,-0.08722
34.28,-0.10094
34.285,-0.09996
34.29,-0.09898
34.295,-0.09898
34.3,-0.098
34.305,-0.09702
34.31,-0.09702
34.315,-0.09604
34.32,-0.09604
34.325,-0.09506
34.33,-0.09408
34.335,-0.09408
34.34,-0.0931
34.345,-0.0931
34.35,-0.09212
34.355,-0.09114
34.36,-0.09114
34.365,-0.07644
34.37,-0.06174
34.375,-0.04704
34.38,-0.03234
34.385,-0.01764
34.39,-0.00294
34.395,0.01176
34.4,0.02646
34.405,0.04116
34.41,0.05586
34.415,0.07056
34.42,0.08526
34.425,0.09996
34.43,0.11466
34.435,0.09212
34.44,0.06958
34.445,0.04704
34.45,0.02352
34.455,0.00098
34.46,-0.02156
34.465,-0.0441
34.47,-0.06664
34.475,-0.05684
34.48,-0.04606
34.485,-0.03626
34.49,-0.02548
34.495,-0.0147
34.5,-0.0049
34.505,-0.00098
34.51,0.00294
34.515,0.00686
34.52,0.01078
34.525,0.0147
34.53,0.00686
34.535,0
34.54,-0.00686
34.545,-0.0147
34.55,-0.02156
34.555,-0.02842
34.56,-0.02254
34.565,-0.01764
34.57,-0.01176
34.575,-0.00588
34.58,0
34.585,-0.00196
34.59,-0.0049
34.595,-0.00686
34.6,-0.0098
34.605,-0.01176
34.61,-0.0147
34.615,-0.01666
34.62,-0.0196
34.625,-0.02646
34.63,-0.0343
34.635,-0.04214
34.64,-0.04998
34.645,-0.05782
34.65,-0.06664
34.655,-0.07644
34.66,-0.08624
34.665,-0.09604
34.67,-0.0784
34.675,-0.06174
34.68,-0.0441
34.685,-0.02744
34.69,-0.0098
34.695,0.00686
34.7,0.02352
34.705,0.02156
34.71,0.01862
34.715,0.01568
34.72,0.01274
34.725,0.01078
34.73,0.00784
34.735,0.0049
34.74,0.00196
34.745,0
34.75,-0.00294
34.755,-0.00588
34.76,-0.00882
34.765,-0.01078
34.77,-0.01372
34.775,-0.01666
34.78,-0.0196
34.785,-0.02254
34.79,-0.02646
34.795,-0.03038
34.8,-0.0343
34.805,-0.03822
34.81,-0.01764
34.815,0.00294
34.82,0.02352
34.825,0.04508
34.83,0.06566
34.835,0.08624
34.84,0.07546
34.845,0.06566
34.85,0.05488
34.855,0.0441
34.86,0.03332
34.865,0.02352
34.87,0.01274
34.875,0.00196
34.88,-0.00784
34.885,-0.01862
34.89,-0.0294
34.895,-0.0392
34.9,-0.04998
34.905,-0.06076
34.91,-0.07056
34.915,-0.08134
34.92,-0.0784
34.925,-0.07546
34.93,-0.07252
34.935,-0.06958
34.94,-0.06664
34.945,-0.0637
34.95,-0.06076
34.955,-0.05782
34.96,-0.05488
34.965,-0.05096
34.97,-0.04802
34.975,-0.04508
34.98,-0.04214
34.985,-0.0392
34.99,-0.03626
34.995,-0.03332
35,-0.02548
35.005,-0.01666
35.01,-0.00882
35.015,0
35.02,0.00882
35.025,0.01666
35.03,0.02548
35.035,0.03332
35.04,0.03724
35.045,0.04116
35.05,0.04508
35.055,0.049
35.06,0.05292
35.065,0.05194
35.07,0.05096
35.075,0.04998
35.08,0.049
35.085,0.04802
35.09,0.04508
35.095,0.04214
35.1,0.0392
35.105,0.03626
35.11,0.03332
35.115,0.04018
35.12,0.04704
35.125,0.0539
35.13,0.06076
35.135,0.06762
35.14,0.07448
35.145,0.08134
35.15,0.07154
35.155,0.06174
35.16,0.05194
35.165,0.04214
35.17,0.03234
35.175,0.02254
35.18,0.01274
35.185,0.00196
35.19,-0.00784
35.195,-0.01764
35.2,-0.02744
35.205,-0.03724
35.21,-0.04704
35.215,-0.05684
35.22,-0.06664
35.225,-0.07644
35.23,-0.07546
35.235,-0.07448
35.24,-0.07448
35.245,-0.0735
35.25,-0.07252
35.255,-0.07154
35.26,-0.0588
35.265,-0.04508
35.27,-0.03234
35.275,-0.0196
35.28,-0.00588
35.285,0.00686
35.29,0.02058
35.295,0.03332
35.3,0.04704
35.305,0.05978
35.31,0.07252
35.315,0.08624
35.32,0.09898
35.325,0.1127
35.33,0.12544
35.335,0.13916
35.34,0.12348
35.345,0.10878
35.35,0.09408
35.355,0.07938
35.36,0.06468
35.365,0.049
35.37,0.0343
35.375,0.0196
35.38,0.0049
35.385,0.00294
35.39,0.00196
35.395,0.00098
35.4,-0.00098
35.405,-0.00196
35.41,-0.00294
35.415,-0.0049
35.42,-0.00588
35.425,-0.00784
35.43,-0.00882
35.435,-0.0098
35.44,-0.01176
35.445,-0.01274
35.45,-0.0147
35.455,-0.01372
35.46,-0.01274
35.465,-0.01274
35.47,-0.01176
35.475,-0.01176
35.48,-0.01078
35.485,-0.0098
35.49,-0.0098
35.495,-0.01176
35.5,-0.01372
35.505,-0.01568
35.51,-0.01764
35.515,-0.0196
35.52,-0.02058
35.525,-0.02254
35.53,-0.0245
35.535,-0.02646
35.54,-0.02842
35.545,-0.02254
35.55,-0.01666
35.555,-0.01078
35.56,-0.0049
35.565,0.00098
35.57,0.00686
35.575,0.01176
35.58,0.01764
35.585,0.02352
35.59,0.0196
35.595,0.0147
35.6,0.0098
35.605,0.0049
35.61,0
35.615,-0.0049
35.62,-0.00196
35.625,0.00098
35.63,0.00392
35.635,0.00686
35.64,0.0098
35.645,0.01862
35.65,0.02744
35.655,0.03626
35.66,0.04508
35.665,0.0539
35.67,0.06272
35.675,0.07154
35.68,0.06566
35.685,0.05978
35.69,0.0539
35.695,0.04802
35.7,0.04116
35.705,0.03528
35.71,0.0294
35.715,0.02352
35.72,0.01764
35.725,0.01078
35.73,0.0049
35.735,-0.00098
35.74,-0.00686
35.745,-0.01274
35.75,-0.0196
35.755,-0.01078
35.76,-0.00196
35.765,0.00588
35.77,0.0147
35.775,0.02254
35.78,0.03136
35.785,0.0392
35.79,0.04802
35.795,0.03332
35.8,0.0196
35.805,0.0049
35.81,-0.0098
35.815,-0.02352
35.82,-0.03822
35.825,-0.05292
35.83,-0.03038
35.835,-0.00784
35.84,0.0147
35.845,0.03724
35.85,0.05978
35.855,0.08232
35.86,0.10486
35.865,0.07644
35.87,0.04802
35.875,0.0196
35.88,-0.0098
35.885,-0.03822
35.89,-0.06664
35.895,-0.08036
35.9,-0.09408
35.905,-0.10682
35.91,-0.12054
35.915,-0.13426
35.92,-0.12838
35.925,-0.12348
35.93,-0.11858
35.935,-0.1127
35.94,-0.1078
35.945,-0.10192
35.95,-0.09702
35.955,-0.09212
35.96,-0.08624
35.965,-0.08134
35.97,-0.08624
35.975,-0.06174
35.98,-0.04998
35.985,-0.0392
35.99,-0.02744
35.995,-0.01568
36,-0.00392
36.005,0.00784
36.01,0.0196
36.015,0.03136
36.02,0.04312
36.025,0.05488
36.03,0.06664
36.035,0.05782
36.04,0.049
36.045,0.0392
36.05,0.03038
36.055,0.02156
36.06,0.01176
36.065,0.00294
36.07,-0.00686
36.075,-0.01568
36.08,-0.0245
36.085,-0.0343
36.09,-0.04312
36.095,-0.05586
36.1,-0.0686
36.105,-0.08134
36.11,-0.09408
36.115,-0.10682
36.12,-0.11956
36.125,-0.1127
36.13,-0.10584
36.135,-0.09898
36.14,-0.09212
36.145,-0.08526
36.15,-0.0784
36.155,-0.07154
36.16,-0.06468
36.165,-0.05782
36.17,-0.05096
36.175,-0.0441
36.18,-0.03724
36.185,-0.03038
36.19,-0.02352
36.195,-0.01666
36.2,-0.0098
36.205,-0.00784
36.21,-0.00686
36.215,-0.00588
36.22,-0.00392
36.225,-0.00294
36.23,-0.00196
36.235,0
36.24,0.00098
36.245,0.00196
36.25,0.00392
36.255,0.0049
36.26,0.01078
36.265,0.01764
36.27,0.02352
36.275,0.03038
36.28,0.03626
36.285,0.04312
36.29,0.03724
36.295,0.03038
36.3,0.0245
36.305,0.01862
36.31,0.01274
36.315,0.00588
36.32,0
36.325,0.00098
36.33,0.00098
36.335,0.00196
36.34,0.00294
36.345,0.00294
36.35,0.00392
36.355,0.0049
36.36,0.00196
36.365,-0.00098
36.37,-0.00294
36.375,-0.00588
36.38,-0.00882
36.385,-0.01176
36.39,-0.01372
36.395,-0.01666
36.4,-0.0196
36.405,-0.02254
36.41,-0.0245
36.415,-0.02744
36.42,-0.03038
36.425,-0.03332
36.43,-0.03528
36.435,-0.03822
36.44,-0.03528
36.445,-0.03332
36.45,-0.03038
36.455,-0.02842
36.46,-0.02548
36.465,-0.02254
36.47,-0.02058
36.475,-0.01764
36.48,-0.0147
36.485,-0.01274
36.49,-0.0098
36.495,-0.00784
36.5,-0.0049
36.505,0.00294
36.51,0.01078
36.515,0.0196
36.52,0.02744
36.525,0.03528
36.53,0.04312
36.535,0.04018
36.54,0.03626
36.545,0.03332
36.55,0.0294
36.555,0.02646
36.56,0.02254
36.565,0.0196
36.57,0.01666
36.575,0.01274
36.58,0.0098
36.585,0.00784
36.59,0.00588
36.595,0.00392
36.6,0.00196
36.605,0
36.61,-0.0196
36.615,-0.03822
36.62,-0.05782
36.625,-0.07644
36.63,-0.09604
36.635,-0.08722
36.64,-0.07742
36.645,-0.0686
36.65,-0.05978
36.655,-0.05096
36.66,-0.04214
36.665,-0.03332
36.67,-0.02352
36.675,-0.0147
36.68,-0.00588
36.685,0.00294
36.69,0.01176
36.695,0.02058
36.7,0.03038
36.705,0.0392
36.71,0.04802
36.715,0.04802
36.72,0.04802
36.725,0.04802
36.73,0.04802
36.735,0.04802
36.74,0.04802
36.745,0.04802
36.75,0.04606
36.755,0.0441
36.76,0.04214
36.765,0.04116
36.77,0.0392
36.775,0.03724
36.78,0.03528
36.785,0.03332
36.79,0.03136
36.795,0.03038
36.8,0.02842
36.805,0.02646
36.81,0.0245
36.815,0.02254
36.82,0.02058
36.825,0.0196
36.83,0.01764
36.835,0.01666
36.84,0.01568
36.845,0.0147
36.85,0.01274
36.855,0.01176
36.86,0.01078
36.865,0.0098
36.87,0.0147
36.875,0.02058
36.88,0.02548
36.885,0.03136
36.89,0.03626
36.895,0.04214
36.9,0.04704
36.905,0.05292
36.91,0.04998
36.915,0.04704
36.92,0.0441
36.925,0.04116
36.93,0.03724
36.935,0.0343
36.94,0.03136
36.945,0.02842
36.95,0.02548
36.955,0.02254
36.96,0.0196
36.965,0.01666
36.97,0.01372
36.975,0.01078
36.98,0.00784
36.985,0.0049
36.99,0.00784
36.995,0.0098
37,0.01274
37.005,0.01568
37.01,0.01862
37.015,0.02058
37.02,0.02352
37.025,0.02646
37.03,0.0294
37.035,0.03136
37.04,0.0343
37.045,0.03724
37.05,0.04018
37.055,0.04214
37.06,0.04508
37.065,0.04802
37.07,0.0392
37.075,0.03038
37.08,0.02156
37.085,0.01274
37.09,0.00392
37.095,-0.0049
37.1,0.01078
37.105,0.02548
37.11,0.04116
37.115,0.05586
37.12,0.07056
37.125,0.08624
37.13,0.0735
37.135,0.06174
37.14,0.04998
37.145,0.03724
37.15,0.02548
37.155,0.01372
37.16,0.00098
37.165,-0.01078
37.17,-0.02352
37.175,-0.03528
37.18,-0.04704
37.185,-0.05978
37.19,-0.07154
37.195,-0.05782
37.2,-0.04312
37.205,-0.02842
37.21,-0.0147
37.215,0
37.22,0.0147
37.225,0.03038
37.23,0.04704
37.235,0.0637
37.24,0.08036
37.245,0.09604
37.25,0.1127
37.255,0.12936
37.26,0.11858
37.265,0.1078
37.27,0.09702
37.275,0.08624
37.28,0.07546
37.285,0.06468
37.29,0.0539
37.295,0.04312
37.3,0.03234
37.305,0.02156
37.31,0.01078
37.315,0
37.32,-0.01078
37.325,-0.02156
37.33,-0.03234
37.335,-0.04312
37.34,-0.04606
37.345,-0.049
37.35,-0.05194
37.355,-0.05488
37.36,-0.05782
37.365,-0.06174
37.37,-0.06468
37.375,-0.06762
37.38,-0.07056
37.385,-0.0735
37.39,-0.07644
37.395,-0.0637
37.4,-0.05194
37.405,-0.0392
37.41,-0.02646
37.415,-0.0147
37.42,0.00196
37.425,0.0196
37.43,0.03626
37.435,0.05292
37.44,0.04704
37.445,0.04214
37.45,0.03626
37.455,0.03136
37.46,0.02548
37.465,0.02058
37.47,0.0147
37.475,0.0098
37.48,0.00392
37.485,-0.00098
37.49,-0.00686
37.495,-0.01176
37.5,-0.01764
37.505,-0.02254
37.51,-0.02842
37.515,-0.03332
37.52,-0.03136
37.525,-0.02842
37.53,-0.02646
37.535,-0.02352
37.54,-0.02156
37.545,-0.0196
37.55,-0.01666
37.555,-0.0147
37.56,-0.01176
37.565,-0.0098
37.57,-0.00686
37.575,-0.0049
37.58,-0.00196
37.585,0
37.59,0.00196
37.595,0.0049
37.6,0.0098
37.605,0.0147
37.61,0.0196
37.615,0.02352
37.62,0.02842
37.625,0.03332
37.63,0.03822
37.635,0.03528
37.64,0.03136
37.645,0.02842
37.65,0.0245
37.655,0.02156
37.66,0.01764
37.665,0.0147
37.67,0.01862
37.675,0.02156
37.68,0.02548
37.685,0.0294
37.69,0.03332
37.695,0.03724
37.7,0.04116
37.705,0.04508
37.71,0.049
37.715,0.05292
37.72,0.05684
37.725,0.06076
37.73,0.0637
37.735,0.06762
37.74,0.07154
37.745,0.06664
37.75,0.06076
37.755,0.05586
37.76,0.04998
37.765,0.04508
37.77,0.0392
37.775,0.0343
37.78,0.02842
37.785,0.02352
37.79,0.01764
37.795,0.01274
37.8,0.00686
37.805,0.00196
37.81,-0.00392
37.815,-0.00882
37.82,-0.0147
37.825,-0.00098
37.83,0.01274
37.835,0.02548
37.84,0.0392
37.845,0.05292
37.85,0.0539
37.855,0.05488
37.86,0.05684
37.865,0.05782
37.87,0.0588
37.875,0.06076
37.88,0.06174
37.885,0.06272
37.89,0.0637
37.895,0.06566
37.9,0.06664
37.905,0.06762
37.91,0.06958
37.915,0.07056
37.92,0.07154
37.925,0.06958
37.93,0.06664
37.935,0.06468
37.94,0.06174
37.945,0.05978
37.95,0.05782
37.955,0.05488
37.96,0.05292
37.965,0.04998
37.97,0.04802
37.975,0.04508
37.98,0.04312
37.985,0.04116
37.99,0.03822
37.995,0.03626
38,0.03332
38.005,0.0196
38.01,0.00686
38.015,-0.00686
38.02,-0.02058
38.025,-0.0343
38.03,-0.04802
38.035,-0.04704
38.04,-0.04704
38.045,-0.04606
38.05,-0.04606
38.055,-0.04508
38.06,-0.04508
38.065,-0.0441
38.07,-0.0441
38.075,-0.04312
38.08,-0.04312
38.085,-0.03822
38.09,-0.03332
38.095,-0.02842
38.1,-0.02352
38.105,-0.0196
38.11,-0.0147
38.115,-0.0098
38.12,-0.0049
38.125,0
38.13,0.0049
38.135,-0.01862
38.14,-0.04116
38.145,-0.0637
38.15,-0.08722
38.155,-0.10976
38.16,-0.098
38.165,-0.08526
38.17,-0.07252
38.175,-0.06076
38.18,-0.04802
38.185,-0.03528
38.19,-0.02254
38.195,-0.01078
38.2,0.00196
38.205,0.0147
38.21,0.01078
38.215,0.00686
38.22,0.00392
38.225,0
38.23,-0.00392
38.235,-0.00686
38.24,-0.01078
38.245,-0.0147
38.25,-0.01764
38.255,-0.02156
38.26,-0.02548
38.265,-0.02842
38.27,-0.03234
38.275,-0.03626
38.28,-0.0392
38.285,-0.04312
38.29,-0.04018
38.295,-0.03724
38.3,-0.0343
38.305,-0.03136
38.31,-0.02842
38.315,-0.02548
38.32,-0.02254
38.325,-0.0196
38.33,-0.01666
38.335,-0.01372
38.34,-0.01078
38.345,-0.00784
38.35,-0.0049
38.355,-0.00392
38.36,-0.00196
38.365,-0.00098
38.37,0
38.375,0.00098
38.38,0.00196
38.385,0.00392
38.39,0.0049
38.395,0.00588
38.4,0.00686
38.405,0.00882
38.41,0.0098
38.415,0.01078
38.42,0.01176
38.425,0.01274
38.43,0.0147
38.435,0.0098
38.44,0.0049
38.445,0.00098
38.45,-0.00392
38.455,-0.00784
38.46,-0.01274
38.465,-0.01666
38.47,-0.02156
38.475,-0.02646
38.48,-0.03038
38.485,-0.03528
38.49,-0.0392
38.495,-0.0441
38.5,-0.04802
38.505,-0.05292
38.51,-0.05782
38.515,-0.04704
38.52,-0.03724
38.525,-0.02744
38.53,-0.01764
38.535,-0.00784
38.54,0.00294
38.545,0.01274
38.55,0.02254
38.555,0.03234
38.56,0.04312
38.565,0.05292
38.57,0.04214
38.575,0.03234
38.58,0.02156
38.585,0.01078
38.59,0.00098
38.595,-0.0098
38.6,-0.00882
38.605,-0.00882
38.61,-0.00882
38.615,-0.00882
38.62,-0.00784
38.625,-0.00784
38.63,-0.00784
38.635,-0.00686
38.64,-0.00686
38.645,-0.00686
38.65,-0.00588
38.655,-0.00588
38.66,-0.00588
38.665,-0.0049
38.67,-0.0049
38.675,-0.0049
38.68,-0.01274
38.685,-0.02156
38.69,-0.0294
38.695,-0.03724
38.7,-0.04606
38.705,-0.0539
38.71,-0.06174
38.715,-0.05684
38.72,-0.05096
38.725,-0.04508
38.73,-0.0392
38.735,-0.03332
38.74,-0.02744
38.745,-0.02156
38.75,-0.01568
38.755,-0.0098
38.76,-0.0196
38.765,-0.03038
38.77,-0.04018
38.775,-0.05096
38.78,-0.06076
38.785,-0.07154
38.79,-0.08134
38.795,-0.0735
38.8,-0.06566
38.805,-0.05684
38.81,-0.049
38.815,-0.04116
38.82,-0.03332
38.825,-0.0245
38.83,-0.01666
38.835,-0.00882
38.84,-0.00098
38.845,0.00784
38.85,0.01568
38.855,0.02352
38.86,0.03136
38.865,0.04018
38.87,0.04802
38.875,0.04214
38.88,0.03724
38.885,0.03136
38.89,0.02646
38.895,0.02058
38.9,0.01568
38.905,0.0098
38.91,0.0049
38.915,-0.00098
38.92,-0.00588
38.925,-0.01176
38.93,-0.01666
38.935,-0.02254
38.94,-0.02744
38.945,-0.03332
38.95,-0.03822
38.955,-0.04214
38.96,-0.04606
38.965,-0.049
38.97,-0.05292
38.975,-0.05684
38.98,-0.06076
38.985,-0.06468
38.99,-0.06762
38.995,-0.07154
39,-0.06468
39.005,-0.05782
39.01,-0.05096
39.015,-0.0441
39.02,-0.03724
39.025,-0.03038
39.03,-0.02352
39.035,-0.01666
39.04,-0.0098
39.045,-0.00784
39.05,-0.0049
39.055,-0.00294
39.06,-0.00098
39.065,0.00098
39.07,0.00294
39.075,0.0049
39.08,0.00686
39.085,0.00882
39.09,0.01176
39.095,0.01372
39.1,0.01568
39.105,0.01764
39.11,0.0196
39.115,0.02156
39.12,0.02352
39.125,0.01764
39.13,0.01176
39.135,0.00588
39.14,0
39.145,-0.01176
39.15,-0.02352
39.155,-0.03626
39.16,-0.04802
39.165,-0.05978
39.17,-0.07154
39.175,-0.0539
39.18,-0.03626
39.185,-0.01862
39.19,-0.00098
39.195,0.01666
39.2,0.03528
39.205,0.05292
39.21,0.04802
39.215,0.04312
39.22,0.03822
39.225,0.03332
39.23,0.02842
39.235,0.02352
39.24,0.0196
39.245,0.0147
39.25,0.0098
39.255,0.0049
39.26,0
39.265,-0.0049
39.27,-0.0098
39.275,-0.0147
39.28,-0.0196
39.285,-0.02352
39.29,-0.0196
39.295,-0.01568
39.3,-0.01176
39.305,-0.00784
39.31,-0.00392
39.315,0
39.32,-0.0098
39.325,-0.0196
39.33,-0.02842
39.335,-0.03822
39.34,-0.04802
39.345,-0.05782
39.35,-0.06664
39.355,-0.04312
39.36,-0.0196
39.365,0.0049
39.37,0.02842
39.375,0.05292
39.38,0.05096
39.385,0.04998
39.39,0.049
39.395,0.04802
39.4,0.04704
39.405,0.04508
39.41,0.0441
39.415,0.04312
39.42,0.04214
39.425,0.04116
39.43,0.0392
39.435,0.03822
39.44,0.03724
39.445,0.03626
39.45,0.0343
39.455,0.03332
39.46,0.03038
39.465,0.02744
39.47,0.0245
39.475,0.02156
39.48,0.01862
39.485,0.01568
39.49,0.01176
39.495,0.00882
39.5,0.00588
39.505,0.00294
39.51,0
39.515,0.00588
39.52,0.01176
39.525,0.01764
39.53,0.02352
39.535,0.0294
39.54,0.03528
39.545,0.04116
39.55,0.04704
39.555,0.05292
39.56,0.05096
39.565,0.049
39.57,0.04802
39.575,0.04606
39.58,0.04508
39.585,0.04312
39.59,0.04116
39.595,0.04018
39.6,0.03822
39.605,0.03626
39.61,0.03528
39.615,0.03332
39.62,0.03234
39.625,0.03038
39.63,0.02842
39.635,0.02744
39.64,0.02548
39.645,0.0245
39.65,0.02254
39.655,0.02156
39.66,0.0196
39.665,0.01862
39.67,0.01666
39.675,0.01568
39.68,0.01372
39.685,0.01274
39.69,0.01078
39.695,0.00882
39.7,0.00784
39.705,0.00588
39.71,0.0049
39.715,0.0049
39.72,0.00588
39.725,0.00686
39.73,0.00686
39.735,0.00784
39.74,0.00882
39.745,0.00882
39.75,0.0098
39.755,0.0098
39.76,0.01078
39.765,0.01176
39.77,0.01176
39.775,0.01274
39.78,0.01274
39.785,0.01372
39.79,0.0147
39.795,0.01274
39.8,0.01078
39.805,0.0098
39.81,0.00784
39.815,0.00686
39.82,0.0049
39.825,-0.00098
39.83,-0.00686
39.835,-0.01176
39.84,-0.01764
39.845,-0.02352
39.85,-0.02842
39.855,-0.02744
39.86,-0.02646
39.865,-0.02548
39.87,-0.0245
39.875,-0.02352
39.88,-0.0147
39.885,-0.00588
39.89,0.00294
39.895,0.01176
39.9,0.02058
39.905,0.03038
39.91,0.0392
39.915,0.04802
39.92,0.04802
39.925,0.049
39.93,0.049
39.935,0.04998
39.94,0.04998
39.945,0.05096
39.95,0.05096
39.955,0.05194
39.96,0.05194
39.965,0.05292
39.97,0.05292
39.975,0.03822
39.98,0.03724
39.985,0.03528
39.99,0.03332
39.995,0.03234
40,0.03038
40.005,0.0294
40.01,0.02744
40.015,0.02646
40.02,0.0245
40.025,0.02352
40.03,0.02156
40.035,0.02058
40.04,0.01862
40.045,0.01764
40.05,0.01568
40.055,0.0147
40.06,0.01078
40.065,0.00784
40.07,0.0049
40.075,0.00196
40.08,-0.00196
40.085,-0.0049
40.09,0.00196
40.095,0.00784
40.1,0.0147
40.105,0.02058
40.11,0.02744
40.115,0.03332
40.12,0.04018
40.125,0.04606
40.13,0.05292
40.135,0.04802
40.14,0.0441
40.145,0.0392
40.15,0.03528
40.155,0.03136
40.16,0.02646
40.165,0.02254
40.17,0.01764
40.175,0.01372
40.18,0.00882
40.185,0.0049
40.19,-0.0294
40.195,-0.0637
40.2,-0.09898
40.205,-0.13328
40.21,-0.16758
40.215,-0.147
40.22,-0.1274
40.225,-0.1078
40.23,-0.08722
40.235,-0.06762
40.24,-0.04704
40.245,-0.02744
40.25,-0.00784
40.255,0.01274
40.26,0.03234
40.265,0.05292
40.27,0.05488
40.275,0.05782
40.28,0.06076
40.285,0.0637
40.29,0.06566
40.295,0.0686
40.3,0.07154
40.305,0.0735
40.31,0.07644
40.315,0.04606
40.32,0.01568
40.325,-0.01568
40.33,-0.04606
40.335,-0.07644
40.34,-0.07056
40.345,-0.0637
40.35,-0.05782
40.355,-0.05096
40.36,-0.04508
40.365,-0.03822
40.37,-0.06174
40.375,-0.08624
40.38,-0.10976
40.385,-0.13426
40.39,-0.15778
40.395,-0.18228
40.4,-0.1617
40.405,-0.14112
40.41,-0.12054
40.415,-0.10094
40.42,-0.08036
40.425,-0.05978
40.43,-0.0392
40.435,-0.0196
40.44,0.00098
40.445,0.02156
40.45,0.04214
40.455,0.06174
40.46,0.08232
40.465,0.1029
40.47,0.12348
40.475,0.14308
40.48,0.12544
40.485,0.1078
40.49,0.08918
40.495,0.07154
40.5,0.05292
40.505,0.03528
40.51,0.01666
40.515,-0.00098
40.52,-0.0196
40.525,-0.0294
40.53,-0.0392
40.535,-0.049
40.54,-0.05978
40.545,-0.06958
40.55,-0.07938
40.555,-0.09016
40.56,-0.09996
40.565,-0.10976
40.57,-0.1029
40.575,-0.09604
40.58,-0.08918
40.585,-0.08232
40.59,-0.07546
40.595,-0.0686
40.6,-0.06174
40.605,-0.05488
40.61,-0.04802
40.615,-0.04116
40.62,-0.0343
40.625,-0.02744
40.63,-0.02058
40.635,-0.01372
40.64,-0.00686
40.645,0
40.65,-0.00882
40.655,-0.01764
40.66,-0.02646
40.665,-0.03528
40.67,-0.0441
40.675,-0.05292
40.68,-0.06174
40.685,-0.06174
40.69,-0.06076
40.695,-0.05978
40.7,-0.0588
40.705,-0.05782
40.71,-0.05684
40.715,-0.05586
40.72,-0.05488
40.725,-0.0539
40.73,-0.05292
40.735,-0.0392
40.74,-0.02548
40.745,-0.01176
40.75,0.00196
40.755,0.01568
40.76,0.0294
40.765,0.04312
40.77,0.0392
40.775,0.03626
40.78,0.03234
40.785,0.0294
40.79,0.02548
40.795,0.02254
40.8,0.01862
40.805,0.01568
40.81,0.01176
40.815,0.00784
40.82,0.0049
40.825,-0.0147
40.83,-0.03528
40.835,-0.05488
40.84,-0.07448
40.845,-0.09506
40.85,-0.11466
40.855,-0.10682
40.86,-0.09898
40.865,-0.09016
40.87,-0.08232
40.875,-0.07448
40.88,-0.06664
40.885,-0.0588
40.89,-0.04998
40.895,-0.04214
40.9,-0.0343
40.905,-0.02646
40.91,-0.01764
40.915,-0.0098
40.92,-0.00196
40.925,0.00588
40.93,0.0147
40.935,0.0196
40.94,0.02548
40.945,0.03038
40.95,0.03626
40.955,0.04214
40.96,0.04704
40.965,0.05292
40.97,0.04508
40.975,0.03724
40.98,0.0294
40.985,0.02156
40.99,0.01372
40.995,0.00588
41,-0.00196
41.005,-0.0098
41.01,-0.0098
41.015,-0.0098
41.02,-0.01078
41.025,-0.01078
41.03,-0.01078
41.035,-0.01176
41.04,-0.01176
41.045,-0.01176
41.05,-0.01274
41.055,-0.01274
41.06,-0.01274
41.065,-0.01274
41.07,-0.01372
41.075,-0.01372
41.08,-0.01372
41.085,-0.0147
41.09,-0.00784
41.095,-0.00098
41.1,0.0049
41.105,0.01176
41.11,0.01862
41.115,0.0245
41.12,0.03136
41.125,0.03822
41.13,0.0441
41.135,0.05096
41.14,0.05782
41.145,0.0539
41.15,0.05096
41.155,0.04704
41.16,0.0441
41.165,0.04116
41.17,0.03724
41.175,0.0343
41.18,0.03038
41.185,0.02744
41.19,0.02352
41.195,0.02156
41.2,0.0196
41.205,0.01764
41.21,0.01568
41.215,0.01372
41.22,0.01176
41.225,0.00882
41.23,0.00686
41.235,0.0049
41.24,0.00294
41.245,0.00098
41.25,-0.00098
41.255,-0.00294
41.26,-0.0049
41.265,-0.00784
41.27,-0.0098
41.275,-0.01078
41.28,-0.01274
41.285,-0.01372
41.29,-0.01568
41.295,-0.01666
41.3,-0.01862
41.305,-0.0196
41.31,-0.02058
41.315,-0.02254
41.32,-0.02352
41.325,-0.01568
41.33,-0.00784
41.335,0
41.34,0.00784
41.345,0.01568
41.35,0.02352
41.355,0.02058
41.36,0.01764
41.365,0.01372
41.37,0.01078
41.375,0.00784
41.38,0.00392
41.385,0.00098
41.39,-0.00196
41.395,-0.00588
41.4,-0.00882
41.405,-0.01274
41.41,-0.01568
